	index	hp.lr	hp.model_width	hp.model_depth	complexity.l2	complexity.l2_dist	complexity.log_prod_of_fro	complexity.log_sum_of_fro	complexity.param_norm	complexity.path_norm	complexity.params	complexity.log_prod_of_spec	complexity.log_sum_of_spec	complexity.fro_dist	complexity.fro_over_spec	complexity.dist_spec_init	complexity.pacbayes_orig	complexity.pacbayes_init	complexity.pacbayes_flatness	complexity.pacbayes_mag_orig	complexity.pacbayes_mag_init	complexity.pacbayes_mag_flatness	complexity.inverse_margin	complexity.log_prod_of_fro_over_margin	complexity.log_sum_of_fro_over_margin	complexity.log_prod_of_spec_over_margin	complexity.log_sum_of_spec_over_margin	complexity.path_norm_over_margin	experiment_id	cross_entropy	data_seed	seed	train_dataset_size	epoch	gen.gap	gen.val_acc	gen.train_acc	repeat_id	is.last_epoch	is.converged	is.high_train_accuracy
433	433	0.003162	12	6	107.396	47.3203	211.637	9.20698	11533.9	15.3445	5157330	70.7341	5.49901	2239.21	2511.72	42.4708	163491	31757.1	56.692	6.49404e+06	4.38689e+06	3.44129	0.0342762	208.264	9.11821	67.3608	5.41024	0.525952	-5887905545788027288	0.00940555	42	4	6250	80	0.4631	0.5369	1	1590115018390311094	True	True	True
435	435	0.003162	12	5	99.6017	45.2746	178.173	9.03363	9920.49	24.8134	4164630	59.306	5.31905	2049.79	2175.36	36.3387	136578	28236.4	55.0607	6.1266e+06	4.48992e+06	10.9113	0.0275486	174.581	8.92138	55.7142	5.20681	0.683573	-615072264321197290	0.00981455	42	4	6250	76	0.45012	0.5478	0.99792	1590114380202025300	True	True	True
436	436	0.00631	12	5	92.6212	40.8797	173.11	8.87541	8578.69	17.5387	4164630	59.1063	5.31281	1671.15	1693.05	37.4802	114758	22371.9	53.4988	5.76202e+06	4.06446e+06	7.74291	0.0347809	169.751	8.77045	55.7477	5.20785	0.610012	-8815328846251384062	0.00960123	42	2	6250	59	0.45834	0.5399	0.99824	1590167169645017290	True	True	True
438	438	0.001	8	5	89.4653	43.9888	172.02	8.84135	8004.04	148.535	1856430	56.3994	5.22822	1935.01	2048.51	32.9498	124175	30035.7	62.0459	2.56007e+06	1.90354e+06	7.26161	0.0302175	168.52	8.732	52.9	5.11886	4.48835	5529611871160931686	0.00946458	42	0	6250	96	0.48176	0.5176	0.99936	1590113850081081264	True	True	True
439	439	0.003162	12	3	95.4111	52.9984	116.578	8.82463	9103.27	311.105	2179230	38.6812	4.92979	2808.83	2071.14	27.437	160352	49491.3	70.4499	2.78611e+06	2.14733e+06	5.17815	0.0383287	113.316	8.66156	35.4197	4.76672	11.9242	8552722761693282105	0.00973048	42	2	6250	20	0.4659	0.5341	1	1590113698307188755	True	True	True
440	440	0.003162	10	3	86.9051	48.4952	113.313	8.66141	7552.5	317.926	1516030	37.8711	4.88929	2351.79	1730.28	27.3745	120861	37649.4	64	1.93285e+06	1.49212e+06	5.22449	0.0381639	110.048	8.49811	34.6053	4.726	12.1333	-960831693199451593	0.00999021	42	2	6250	23	0.4718	0.5282	1	1590113481600503332	True	True	True
441	441	0.001585	10	4	96.5204	50.533	146.928	8.90918	9316.19	349.028	2205780	47.9293	5.10153	2553.59	2321.02	28.2666	164102	44995.8	70.4499	2.8547e+06	2.14323e+06	5.04278	0.0388657	143.681	8.78427	44.6816	4.97662	13.5652	828852094380295083	0.00998501	42	0	6250	27	0.5002	0.4998	1	1590113671134603261	True	True	True
443	443	0.00631	14	4	101.74	48.329	149.452	9.00627	10351.1	30.7042	4313080	48.9538	5.14094	2335.69	2301.7	29.5416	151139	34120	58.397	5.64601e+06	4.04505e+06	3.78991	0.037227	146.162	8.8797	45.6631	5.01437	1.14303	-2289228439678869417	0.00798966	42	4	6250	18	0.43814	0.5617	0.99984	1590113747038038715	True	True	True
448	448	0.001	12	2	92.655	61.5061	84.5656	8.67946	8584.95	1072.45	1186530	29.3794	4.73759	3783	1665.36	34.5927	161648	71242.6	75.3071	1.53629e+06	1.29399e+06	10.24	0.0343515	81.1945	8.43867	26.0083	4.49679	36.8402	6884079626664233470	0.00997522	42	3	6250	103	0.4335	0.5665	1	1590114607992967724	True	True	True
449	449	0.001585	16	4	122.56	63.9208	158.109	9.3392	15020.9	327.993	5629230	50.8885	5.21535	4085.86	3613.24	29.0516	282815	76944.6	75.3071	7.13527e+06	5.30737e+06	4.43943	0.0349114	154.754	9.21017	47.5336	5.08631	11.4507	-4279180479798122718	0.00934395	42	1	6250	27	0.4918	0.5082	1	1590113839209187667	True	True	True
450	450	0.003162	12	6	106.685	46.8499	211.441	9.20183	11381.7	15.7181	5157330	70.4694	5.49204	2194.92	2491.02	42.2171	161333	31129.3	56.692	6.53547e+06	4.41977e+06	3.59594	0.0327813	208.023	9.11189	67.0515	5.4021	0.515261	-5887905545788027288	0.00986908	42	2	6250	101	0.46134	0.5377	0.99904	1590114272352198676	True	True	True
451	451	0.003162	14	2	95.0178	61.0095	85.3875	8.73817	9028.38	634.205	1611780	29.4931	4.74571	3722.16	1711.17	32.334	159033	65577.2	70.4499	2.10253e+06	1.74651e+06	7.74291	0.035639	82.0532	8.5	26.1588	4.50754	22.6024	2259696632740080255	0.00958575	42	1	6250	41	0.3958	0.6042	1	1590113623760139144	True	True	True
453	453	0.003162	10	3	87.357	48.9136	113.407	8.6661	7631.24	329.267	1516030	37.7816	4.88481	2392.54	1759.49	26.9373	134426	42159.4	70.4499	1.9437e+06	1.50554e+06	5.56699	0.036327	110.092	8.50034	34.4664	4.71905	11.9613	-960831693199451593	0.00929619	42	3	6250	21	0.4668	0.5332	1	1590113550724488473	True	True	True
454	454	0.001	12	5	109.7	52.9863	183.937	9.21377	12034.1	124.725	4164630	59.6578	5.33004	2807.55	2946.55	33.7651	192566	44941.7	64	5.77651e+06	4.2655e+06	7.18577	0.0291319	180.401	9.10327	56.1219	5.21955	3.63347	3409056197794613212	0.00995617	42	0	6250	81	0.4722	0.527	0.9992	1590113862165023575	True	True	True
455	455	0.00631	8	5	77.3668	36.9465	163.07	8.56166	5985.62	21.7842	1856430	56.0679	5.21786	1365.05	1300.6	36.7147	77837.3	17767.1	52.0024	2.50879e+06	1.82541e+06	6.82382	0.0336013	159.676	8.45563	52.6747	5.11182	0.731977	7918459511017349215	0.00953039	42	3	6250	56	0.46404	0.535	0.99904	1590113753177916599	True	True	True
456	456	0.001	8	3	82.5432	48.0321	110.949	8.5432	6813.37	707.142	972830	37.3351	4.86248	2307.09	1615.79	27.1426	124055	42020.1	72.8178	1.20652e+06	944187	7.11111	0.0345309	107.584	8.37491	33.9692	4.69419	24.4183	3577345688727135263	0.00988678	42	2	6250	44	0.5217	0.4783	1	1590114150243248371	True	True	True
457	457	0.003162	10	4	91.9167	46.6494	144.94	8.8327	8448.67	140.54	2205780	47.501	5.08506	2176.17	2051.88	28.8899	135200	34839.5	64	2.90467e+06	2.15904e+06	4.66706	0.0423589	141.778	8.71111	44.3395	4.96346	5.95312	2235019809354273429	0.00994719	42	4	6250	24	0.4747	0.5253	1	1590113672517142645	True	True	True
458	458	0.003162	14	3	103.367	57.2538	119.402	8.96585	10684.7	318.727	2962430	39.4373	4.9676	3278	2405.46	27.3476	182184	55907.2	68.1956	3.82833e+06	2.95551e+06	5.8881	0.0363337	116.087	8.8001	36.1222	4.80184	11.5805	-1532375267845160861	0.00957089	42	1	6250	19	0.4557	0.5443	1	1590113576950644608	True	True	True
460	460	0.001	12	6	117.948	55.977	218.599	9.3902	13911.7	82.9792	5157330	70.9394	5.50441	3133.43	3405.65	39.6155	222608	50155.7	64	6.41856e+06	4.50202e+06	4	0.0307423	215.117	9.29857	67.4572	5.41278	2.55097	-7302108551056743762	0.00975051	42	0	6250	154	0.47958	0.5201	0.99968	1590113862163791216	True	True	True
462	462	0.003162	8	5	81.5946	38.5354	166.634	8.67304	6657.68	28.7732	1856430	55.9488	5.21414	1484.98	1570.4	34.9196	86574.5	19326.3	52.0024	2.69991e+06	2.00624e+06	10.24	0.0318967	163.189	8.56538	52.5036	5.10647	0.917769	9093518227723985452	0.00977123	42	0	6250	70	0.47142	0.5273	0.99872	1590113329191312445	True	True	True
463	463	0.003162	16	3	110.511	61.2122	121.661	9.07878	12212.7	294.333	3865630	40.0025	4.99586	3746.93	2717.71	27.7531	229947	70563.5	75.3071	4.93102e+06	3.79188e+06	5.08731	0.0359484	118.335	8.91249	36.6768	4.82957	10.5808	-8900944018555765171	0.0096922	42	4	6250	19	0.4459	0.5541	1	1590113891310011298	True	True	True
465	465	0.01	10	4	81.3344	38.6139	139.046	8.60604	6615.28	17.8463	2205780	46.7934	5.05784	1491.04	1420.23	29.9008	86023.3	19405.1	52.0024	2.76499e+06	1.94612e+06	3.49171	0.0406514	135.844	8.48285	43.5907	4.93466	0.725475	8705854758196026119	0.00846778	42	1	6250	23	0.42492	0.5746	0.99952	1590113058355093759	True	True	True
466	466	0.00631	16	5	107.176	45.3343	181.265	9.13028	11486.8	15.5666	7392830	61.6465	5.39219	2055.2	2141	38.6292	162823	29149.1	56.692	1.03323e+07	7.16187e+06	7.91402	0.035678	177.932	9.02611	58.3133	5.28803	0.555385	6902157606496405152	0.00973505	42	4	6250	44	0.44134	0.5577	0.99904	1590114508793455037	True	True	True
470	470	0.01	8	6	80.1491	39.6847	190.064	8.63926	6423.88	7.88137	2298230	66.9097	5.39837	1574.88	1284.81	45.6868	81231.3	19930.3	50.5679	2.91767e+06	2.11298e+06	4.16095	0.0401254	186.848	8.55463	63.6939	5.31374	0.316243	-5160728813457670496	0.00965038	42	2	6250	64	0.4562	0.543	0.9992	1590113463549485952	True	True	True
472	472	0.003162	8	5	82.3412	38.9332	166.887	8.68095	6780.07	29.1054	1856430	55.9625	5.21456	1515.8	1601.39	34.8368	90702.1	20294.1	53.4988	2.64922e+06	1.95662e+06	8.36746	0.0325957	163.463	8.57397	52.5389	5.10758	0.948711	9093518227723985452	0.00987036	42	1	6250	58	0.47252	0.5262	0.99872	1590113565249116118	True	True	True
474	474	0.003162	8	6	87.6546	40.396	197.518	8.83543	7683.32	17.6087	2298230	66.2078	5.3799	1631.84	1803.08	39.9348	108917	23148.8	56.692	2.93087e+06	2.04399e+06	3.87787	0.0372909	194.229	8.74888	62.9188	5.29334	0.656645	-1252705006775983989	0.00942904	42	1	6250	96	0.47394	0.5259	0.99984	1590113769159316378	True	True	True
479	479	0.001	14	3	109.644	63.4937	121.223	9.05687	12021.8	774.919	2962430	40.0679	4.99913	4031.45	2773.83	28.4915	251252	84270	83.5918	3.61221e+06	2.80507e+06	6.5536	0.0308521	117.744	8.88294	36.5894	4.8252	23.9079	8472726851279803983	0.0092599	42	1	6250	36	0.4987	0.5013	1	1590114009081310611	True	True	True
481	481	0.001	16	2	105.754	68.9501	88.0467	8.92811	11184	1025.1	2102030	30.3022	4.8035	4754.11	2166.04	34.9737	225615	95916.7	80.6845	2.66796e+06	2.21956e+06	8.96495	0.033014	84.6359	8.68448	26.8913	4.55987	33.8428	3878930905162672824	0.00985473	42	3	6250	91	0.4295	0.5705	1	1590114956184921962	True	True	True
482	482	0.001	10	6	107.583	51.5249	212.271	9.22366	11574.1	94.3909	3585280	69.2088	5.45887	2654.82	2900.19	39.3171	174152	39962.5	60.18	4.53339e+06	3.21774e+06	4.66706	0.0306339	208.785	9.13193	65.7232	5.36714	2.89156	-4508936653500366188	0.00996823	42	4	6250	139	0.49048	0.5092	0.99968	1590116045165558124	True	True	True
483	483	0.003162	10	6	97.6503	43.8036	205.109	9.03518	9535.58	16.5302	3585280	68.5572	5.44172	1918.76	2166.02	41.1735	131280	26432.8	55.0607	4.61135e+06	3.17893e+06	4.26223	0.0372161	201.818	8.94858	65.2662	5.35512	0.61519	1817495499038860681	0.00980446	42	1	6250	84	0.46684	0.533	0.99984	1590113786892337893	True	True	True
484	484	0.003162	14	3	103.56	57.6467	119.381	8.9648	10724.6	313.419	2962430	39.3728	4.96437	3323.14	2405.64	27.4348	177106	54892.5	66.0479	3.83032e+06	2.96483e+06	5.77804	0.0365459	116.072	8.79934	36.0636	4.79891	11.4542	-1532375267845160861	0.00930217	42	4	6250	20	0.4705	0.5295	1	1590113851912787969	True	True	True
485	485	0.001585	10	2	84.4379	56.7155	82.134	8.50577	7129.75	992.705	826280	28.6457	4.68518	3216.65	1370.61	32.4342	121575	54861.2	68.1956	1.08861e+06	924821	10.24	0.0336139	78.7412	8.26343	25.2528	4.44283	33.3687	426248914965896853	0.00894285	42	4	6250	82	0.4225	0.5775	1	1590114311444441795	True	True	True
486	486	0.00631	16	4	108.751	51.4488	152.541	9.12507	11826.8	29.2857	5629230	49.9329	5.17859	2646.98	2566.68	30.122	183472	41079.3	62.0459	7.34233e+06	5.24106e+06	3.51734	0.038236	149.277	8.99954	46.669	5.05306	1.11977	-8735883835984416639	0.00849061	42	4	6250	18	0.42548	0.5742	0.99968	1590113838907155119	True	True	True
490	490	0.001	12	4	109.055	58.5117	152.338	9.11725	11892.9	572.168	3171930	49.4375	5.15954	3423.62	2935.56	29.219	239914	69079.2	80.6845	3.99791e+06	3.01314e+06	5.27145	0.0331313	148.931	8.9862	46.0302	5.02849	18.9567	1341775228232666432	0.00928264	42	0	6250	34	0.511	0.489	1	1590113853957970007	True	True	True
493	493	0.003162	14	4	108.913	54.7119	152.816	9.13564	11862.1	124.329	4313080	49.5274	5.163	2993.39	2799.57	29.1725	189815	47915.1	64	5.58681e+06	4.10591e+06	3.76125	0.0398487	149.593	9.01169	46.3047	5.03905	4.95435	549308750305819387	0.00978044	42	4	6250	23	0.46278	0.5369	0.99968	1590113939992035462	True	True	True
494	494	0.001	12	4	108.78	58.2113	152.264	9.11439	11833.2	551.733	3171930	49.4138	5.15863	3388.56	2924.35	29.2786	222802	63816.5	75.3071	3.98332e+06	2.99439e+06	5.04278	0.0342882	148.891	8.98467	46.0409	5.0289	18.9179	1341775228232666432	0.00961227	42	1	6250	36	0.5163	0.4837	1	1590113990922669387	True	True	True
496	496	0.00631	10	4	85.0051	40.7226	141.482	8.69972	7225.88	36.0603	2205780	47.0176	5.06647	1658.33	1662.37	29.2924	99486.2	22847.9	55.0607	2.84203e+06	2.03304e+06	3.96893	0.0415767	138.302	8.5774	43.8374	4.94415	1.49927	3882904860782726600	0.00925198	42	2	6250	22	0.44914	0.5507	0.99984	1590167346457301928	True	True	True
499	499	0.00631	16	5	106.278	44.7352	180.754	9.11431	11294.9	16.3408	7392830	61.3101	5.38168	2001.24	2121.31	37.4114	169953	30129.4	60.18	9.8678e+06	6.67921e+06	5.22449	0.0341354	177.377	9.00877	57.9326	5.27613	0.557799	6902157606496405152	0.00917272	42	3	6250	50	0.44172	0.557	0.99872	1590114215855417930	True	True	True
501	501	0.001	10	5	99.8573	48.2457	178.484	9.04336	9971.48	127.803	2895530	58.1527	5.28301	2327.65	2497.89	32.7721	159564	37263.2	64	4.17261e+06	3.12282e+06	10.3692	0.0287875	174.936	8.93249	54.6049	5.17214	3.67912	4108024635023438784	0.0094371	42	2	6250	80	0.4755	0.5237	0.9992	1590114607990515754	True	True	True
502	502	0.00631	12	2	85.065	54.8135	82.4695	8.52974	7236.06	383.169	1186530	28.8557	4.70018	3004.52	1290.31	32.0655	112263	46625.4	62.0459	1.59567e+06	1.3358e+06	7.74291	0.0418563	79.296	8.30306	25.6822	4.4735	16.038	1796527129861811897	0.00987784	42	3	6250	32	0.3825	0.6175	1	1590114746230982436	True	True	True
503	503	0.00631	12	3	90.0526	48.4298	114.693	8.73039	8109.47	128.763	2179230	38.3784	4.91465	2345.45	1751.43	27.6686	122028	35308	60.18	2.8708e+06	2.19691e+06	5.22449	0.0378989	111.42	8.56675	35.1056	4.75101	4.87999	1509510996435988000	0.00798798	42	0	6250	19	0.44004	0.5598	0.99984	1590113488772207845	True	True	True
504	504	0.01	8	5	74.0293	36.6044	159.934	8.46367	5480.34	18.5504	1856430	56.1399	5.22011	1339.88	1112.05	38.2023	69303	16959.5	50.5679	2.42843e+06	1.77724e+06	7.03761	0.0349333	156.58	8.35885	52.7855	5.11528	0.648028	-6565967768306154532	0.00981869	42	3	6250	57	0.4704	0.528	0.9984	1590113664836882914	True	True	True
505	505	0.003162	16	3	110.709	61.3876	121.735	9.0825	12256.4	305.739	3865630	40.008	4.99613	3768.44	2725.24	27.5529	230770	70968.4	75.3071	4.87812e+06	3.74104e+06	4.78749	0.0345802	118.371	8.91428	36.6435	4.82791	10.5725	-8900944018555765171	0.00872744	42	1	6250	18	0.4599	0.5401	1	1590113591440122010	True	True	True
507	507	0.003162	10	4	91.3405	45.8902	144.628	8.82073	8343.09	119.711	2205780	47.299	5.07729	2105.91	2035.2	27.7541	129434	32686.6	62.0459	2.88708e+06	2.13034e+06	4.43943	0.0394798	141.397	8.69642	44.0671	4.95298	4.72616	2235019809354273429	0.00920468	42	1	6250	24	0.4658	0.5342	1	1590113413649735905	True	True	True
508	508	0.001	16	5	126.6	60.4194	192.392	9.47798	16027.7	112.409	7392830	61.9196	5.40072	3650.5	3834.03	33.7213	282308	64315.2	70.4499	1.01965e+07	7.46909e+06	7.03761	0.0306039	188.905	9.36902	58.433	5.29177	3.44017	4980573621573653097	0.00994682	42	0	6250	73	0.47998	0.5197	0.99968	1590114030366204198	True	True	True
513	513	0.001	14	6	127.941	60.7092	224.339	9.54125	16368.9	83.301	7014380	72.6545	5.54955	3685.6	3925.66	40.8201	261923	58990.5	64	8.73442e+06	6.12666e+06	3.96893	0.0283962	220.778	9.44752	69.093	5.45582	2.36543	-8848986184548619366	0.00899633	42	3	6250	141	0.47288	0.5268	0.99968	1590167163236138759	True	True	True
515	515	0.001585	14	3	107.28	61.0568	120.59	9.02524	11509.1	568.799	2962430	39.8021	4.98584	3727.94	2646.71	27.733	232172	75217.7	80.6845	3.67401e+06	2.84126e+06	6.11786	0.0330888	117.182	8.85482	36.3935	4.81541	18.8209	7978339655068851090	0.00989567	42	2	6250	28	0.4863	0.5137	1	1590113911945235030	True	True	True
518	518	0.001585	8	4	85.9686	45.2632	141.543	8.70205	7390.61	347.606	1414630	46.3734	5.04169	2048.76	1880.92	27.9489	122054	33849.9	66.0479	1.84432e+06	1.39228e+06	5.27145	0.0376036	138.262	8.57588	43.0928	4.91551	13.0713	-3178737438246148975	0.00981873	42	4	6250	36	0.50288	0.4968	0.99968	1590113890635623180	True	True	True
519	519	0.01	14	5	95.5235	41.5893	174.087	8.90595	9124.75	14.9742	5663730	60.703	5.3627	1729.67	1583.79	40.0169	125624	23829.9	55.0607	7.8705e+06	5.52351e+06	10.3692	0.0369989	170.79	8.80292	57.4061	5.25968	0.55403	-5083040002587004113	0.00971495	42	2	6250	49	0.43866	0.5599	0.99856	1590113390295820407	True	True	True
522	522	0.001	10	5	99.6052	48.2841	178.384	9.04024	9921.19	124.209	2895530	58.2094	5.28478	2331.36	2464.47	33.3951	158760	37322.6	64	4.096e+06	3.05099e+06	8.46281	0.0284331	174.824	8.92899	54.6492	5.17352	3.53164	4108024635023438784	0.00992472	42	4	6250	98	0.49428	0.5046	0.99888	1590115217529014827	True	True	True
524	524	0.001	16	6	136.439	64.3891	228.764	9.6577	18615.5	72.4742	9156430	73.7804	5.57918	4145.96	4428.85	40.7152	317394	70704.9	68.1956	1.13439e+07	7.91454e+06	3.76125	0.0278348	225.183	9.56346	70.199	5.48493	2.01731	92221832124007338	0.00967259	42	4	6250	143	0.4638	0.5354	0.9992	1590167165146686189	True	True	True
526	526	0.001	14	3	109.495	63.2135	121.207	9.05606	11989.1	769.603	2962430	40.0405	4.99775	3995.95	2775.58	28.6846	259761	86592.4	86.6592	3.62253e+06	2.81087e+06	6.89399	0.0304193	117.714	8.88143	36.5478	4.82312	23.4108	8472726851279803983	0.00906509	42	3	6250	35	0.5103	0.4897	1	1590114288193037677	True	True	True
527	527	0.003162	14	5	107.762	47.9177	182.338	9.16379	11612.7	19.8724	5663730	60.3305	5.35107	2296.11	2514.28	35.6967	164607	32563.5	56.692	7.83341e+06	5.54499e+06	5.67104	0.0290787	178.8	9.05323	56.7928	5.24051	0.577862	7217791444773154338	0.00980142	42	2	6250	57	0.44986	0.5487	0.99856	1590114065608822830	True	True	True
528	528	0.001585	8	6	93.6457	44.8316	202.215	8.95904	8769.52	52.2973	2298230	66.9857	5.40037	2009.88	2168.56	40.2872	120735	27687	55.0607	2.91364e+06	2.07027e+06	4.33181	0.0323578	198.784	8.86876	63.5548	5.31008	1.69223	-5226700891785418501	0.00966945	42	4	6250	112	0.47502	0.5245	0.99952	1590115276762516464	True	True	True
530	530	0.001585	16	6	131.312	59.3052	226.111	9.58789	17242.9	31.8435	9156430	73.3365	5.56749	3517.1	3989.48	40.5462	275907	56294.5	64	1.13837e+07	7.754e+06	3.51734	0.0303816	222.618	9.49594	69.8426	5.47555	0.967458	-8481762122677257250	0.00984797	42	1	6250	105	0.45918	0.5405	0.99968	1590114345156426859	True	True	True
533	533	0.001585	12	4	106.195	55.634	151.438	9.08264	11277.4	374.139	3171930	49.2079	5.15071	3095.14	2772.36	29.1571	198644	54534	70.4499	4.11265e+06	3.09018e+06	5.22449	0.0368633	148.137	8.95569	45.9073	5.02376	13.792	-9131364150256582685	0.00976185	42	2	6250	26	0.4829	0.5171	1	1590113960491922198	True	True	True
534	534	0.003162	16	2	101.106	64.2574	86.9336	8.8486	10222.5	620.335	2102030	29.9278	4.77675	4129.01	1923.94	32.5737	192477	77756.8	75.3071	2.7633e+06	2.28814e+06	8.18152	0.0367467	83.6299	8.61262	26.6241	4.54078	22.7952	-5731590468595689123	0.00989091	42	4	6250	39	0.401	0.599	1	1590114038759575007	True	True	True
535	535	0.003162	12	3	95.384	53.037	116.567	8.82407	9098.11	311.495	2179230	38.6505	4.92826	2812.92	2064.45	27.1325	160261	49563.3	70.4499	2.83014e+06	2.19246e+06	5.83268	0.0350767	113.217	8.65656	35.3002	4.76075	10.9262	8552722761693282105	0.00851827	42	4	6250	23	0.4626	0.5374	1	1590113881235376880	True	True	True
537	537	0.001	8	2	78.0572	54.2018	79.8549	8.34298	6092.93	1301.6	531030	28.107	4.6467	2937.83	1165.59	33.5777	107332	51763.4	70.4499	706257	609869	12.1312	0.0359458	76.5291	8.10542	24.7812	4.40915	46.787	2870264491309729402	0.00995057	42	2	6250	131	0.4355	0.5645	1	1590114439878943847	True	True	True
539	539	0.001	8	2	77.3643	53.4017	79.7186	8.33324	5985.24	1222.08	531030	27.9894	4.6383	2851.74	1158.06	32.3514	102063	48639.9	68.1956	705900	607938	12.1312	0.0356222	76.3838	8.09504	24.6546	4.4001	43.5334	2870264491309729402	0.00984795	42	0	6250	130	0.4376	0.5624	1	1590113855625517495	True	True	True
543	543	0.00631	16	3	104.583	55.7808	119.749	8.9832	10937.6	118.908	3865630	39.733	4.98238	3111.5	2302.14	28.3499	180623	51397.8	66.0479	5.09536e+06	3.88346e+06	4.82868	0.0387789	116.5	8.82071	36.4831	4.81989	4.61113	-5623405005145988537	0.00887726	42	3	6250	15	0.43794	0.5619	0.99984	1590113626741289971	True	True	True
545	545	0.01	10	4	81.3517	38.416	139.27	8.61464	6618.1	19.9831	2205780	46.9366	5.06335	1475.79	1431.16	30.0271	83686.6	18677.6	50.5679	2.79477e+06	1.97003e+06	4	0.0436228	136.138	8.49417	43.8045	4.94288	0.871718	8705854758196026119	0.00985858	42	0	6250	20	0.44068	0.559	0.99968	1590112977666649392	True	True	True
546	546	0.001585	16	3	115.325	65.8997	123.01	9.14622	13300	568.591	3865630	40.3701	5.01424	4342.77	3031.28	27.9818	277963	90776.1	83.5918	4.76792e+06	3.68879e+06	6.05917	0.0321612	119.573	8.97437	36.9331	4.84239	18.2866	-7410018531192978725	0.00959629	42	4	6250	25	0.4913	0.5087	1	1590114243630733786	True	True	True
547	547	0.001	16	6	136.284	64.1043	228.841	9.65973	18573.3	72.7154	9156430	73.7435	5.57821	4109.36	4434.3	40.454	316675	70080.9	68.1956	1.14038e+07	7.95937e+06	3.96893	0.0285312	225.285	9.56613	70.1868	5.48461	2.07466	92221832124007338	0.00919363	42	1	6250	144	0.46546	0.5339	0.99936	1590167169770178373	True	True	True
548	548	0.003162	14	2	94.9546	61.081	85.3881	8.73821	9016.38	641.583	1611780	29.5348	4.74869	3730.89	1701.31	32.8245	158822	65731.1	70.4499	2.13713e+06	1.7826e+06	8.75886	0.0340484	82.0081	8.49678	26.1549	4.50726	21.8449	2259696632740080255	0.00846291	42	0	6250	42	0.3999	0.6001	1	1590113496451241248	True	True	True
549	549	0.003162	16	5	114.111	49.5166	185.769	9.27101	13021.4	20.6315	7392830	61.2661	5.3803	2451.89	2798.21	35.4674	195928	36909.5	60.18	1.05547e+07	7.47773e+06	8.5598	0.030527	182.28	9.16198	57.7769	5.27127	0.629819	-5508358605167037948	0.00914885	42	3	6250	50	0.45852	0.5402	0.99872	1590114591005789410	True	True	True
550	550	0.001585	14	2	97.9514	63.8546	86.1226	8.79067	9594.47	895.77	1611780	29.6587	4.75753	4077.4	1863.59	32.7685	193552	82266.8	80.6845	2.06815e+06	1.72433e+06	8.46281	0.0337938	82.7351	8.54871	26.2712	4.51557	30.2715	-1571988516828905522	0.00962482	42	1	6250	68	0.4315	0.5685	1	1590113874524401969	True	True	True
551	551	0.001	12	3	101.461	58.7411	118.378	8.91461	10294.2	744.202	2179230	39.2533	4.9584	3450.52	2390.34	27.7991	207667	69621.8	80.6845	2.68959e+06	2.09576e+06	7.03761	0.0318023	114.929	8.7422	35.8051	4.78599	23.6674	5914637055047857437	0.00995217	42	3	6250	37	0.505	0.495	1	1590114208547266373	True	True	True
552	552	0.001585	8	6	93.6268	44.673	202.447	8.96515	8765.98	56.7205	2298230	66.8573	5.39699	1995.68	2187.92	39.6793	124261	28305.5	56.692	2.88366e+06	2.03645e+06	4	0.0299624	198.94	8.87284	63.3495	5.30468	1.69948	-5226700891785418501	0.00892095	42	1	6250	123	0.47542	0.5241	0.99952	1590113944705233009	True	True	True
